"codigo_ibge","municipio","uf","tipo","status","arquivo_commons","pagina_origem","motivo","tentativas"
"4321634","Três Arroios","RS","brasao","nao_encontrado","","","",0
"4322525","Vale Verde","RS","brasao","nao_encontrado","","","",0
"4322558","Vanini","RS","bandeira","nao_encontrado","","","",0
"4322707","Vera Cruz","RS","brasao","licenca_pendente","File:Brasao VeraCruz.png","https://commons.wikimedia.org/wiki/File:Brasao_VeraCruz.png","",0
"4323101","Vicente Dutra","RS","bandeira","nao_encontrado","","","",0
"4323507","Vista Alegre","RS","brasao","nao_encontrado","","","",0
"5000609","Amambai","MS","brasao","nao_encontrado","","","",0
"5000708","Anastácio","MS","brasao","nao_encontrado","","","",0
"5000807","Anaurilândia","MS","brasao","nao_encontrado","","","",0
"5000856","Angélica","MS","brasao","nao_encontrado","","","",0
"5000906","Antônio João","MS","brasao","nao_encontrado","","","",0
"5002100","Bela Vista","MS","brasao","nao_encontrado","File:Brasão de Bela Vista, MS.jpg","","",0
"5002308","Brasilândia","MS","brasao","nao_encontrado","","","",0
"5002803","Caracol","MS","brasao","nao_encontrado","","","",0
"5002902","Cassilândia","MS","brasao","nao_encontrado","","","",0
"5003108","Corguinho","MS","brasao","nao_encontrado","","","",0
"5003157","Coronel Sapucaia","MS","brasao","nao_encontrado","","","",0
"5003504","Douradina","MS","brasao","nao_encontrado","","","",0
"5003702","Dourados","MS","brasao","rejeitado","File:Brasao Dourados MatoGrossodoSul Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Dourados_MatoGrossodoSul_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"5003751","Eldorado","MS","brasao","nao_encontrado","","","",0
"5003900","Figueirão","MS","brasao","nao_encontrado","","","",0
"5004601","Itaquiraí","MS","brasao","nao_encontrado","","","",0
"5004700","Ivinhema","MS","brasao","nao_encontrado","","","",0
"5004908","Jaraguari","MS","brasao","nao_encontrado","","","",0
"5005152","Juti","MS","brasao","nao_encontrado","","","",0
"5005251","Laguna Carapã","MS","brasao","nao_encontrado","","","",0
"5005400","Maracaju","MS","brasao","nao_encontrado","","","",0
"5005806","Nioaque","MS","brasao","rejeitado","File:Bandeira de Nioaque MS.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Nioaque_MS.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"5006002","Nova Alvorada do Sul","MS","brasao","nao_encontrado","","","",0
"5006275","Paraíso das Águas","MS","brasao","nao_encontrado","","","",0
"5006358","Paranhos","MS","brasao","nao_encontrado","","","",0
"5006903","Porto Murtinho","MS","brasao","nao_encontrado","","","",0
"5007208","Rio Brilhante","MS","brasao","nao_encontrado","","","",0
"5007505","Rochedo","MS","brasao","nao_encontrado","","","",0
"5007554","Santa Rita do Pardo","MS","brasao","nao_encontrado","","","",0
"5007950","Tacuru","MS","brasao","nao_encontrado","","","",0
"5007976","Taquarussu","MS","brasao","nao_encontrado","","","",0
"5102850","Castanheira","MT","brasao","nao_encontrado","","","",0
"5102850","Castanheira","MT","bandeira","nao_encontrado","","","",0
"5103056","Cláudia","MT","brasao","nao_encontrado","","","",0
"5103056","Cláudia","MT","bandeira","nao_encontrado","","","",0
"5103106","Cocalinho","MT","brasao","nao_encontrado","","","",0
"5103106","Cocalinho","MT","bandeira","nao_encontrado","","","",0
"5103437","Curvelândia","MT","brasao","nao_encontrado","","","",0
"5103437","Curvelândia","MT","bandeira","nao_encontrado","","","",0
"5103858","Gaúcha do Norte","MT","brasao","nao_encontrado","","","",0
"5103858","Gaúcha do Norte","MT","bandeira","nao_encontrado","","","",0
"5103908","General Carneiro","MT","brasao","nao_encontrado","","","",0
"5103908","General Carneiro","MT","bandeira","nao_encontrado","","","",0
"5103957","Glória D'Oeste","MT","brasao","nao_encontrado","","","",0
"5104203","Guiratinga","MT","brasao","nao_encontrado","","","",0
"5104500","Indiavaí","MT","brasao","nao_encontrado","","","",0
"5104500","Indiavaí","MT","bandeira","nao_encontrado","","","",0
"5104526","Ipiranga do Norte","MT","bandeira","nao_encontrado","","","",0
"5104542","Itanhangá","MT","brasao","nao_encontrado","","","",0
"5104542","Itanhangá","MT","bandeira","nao_encontrado","","","",0
"5104559","Itaúba","MT","brasao","nao_encontrado","","","",0
"5104559","Itaúba","MT","bandeira","nao_encontrado","","","",0
"5104906","Jangada","MT","brasao","nao_encontrado","","","",0
"5104906","Jangada","MT","bandeira","nao_encontrado","","","",0
"5105176","Juruena","MT","brasao","nao_encontrado","","","",0
"5105176","Juruena","MT","bandeira","nao_encontrado","","","",0
"5105200","Juscimeira","MT","brasao","nao_encontrado","","","",0
"5105200","Juscimeira","MT","bandeira","nao_encontrado","","","",0
"5105234","Lambari D'Oeste","MT","brasao","nao_encontrado","","","",0
"5105234","Lambari D'Oeste","MT","bandeira","nao_encontrado","","","",0
"5105903","Nobres","MT","brasao","nao_encontrado","","","",0
"5106000","Nortelândia","MT","brasao","nao_encontrado","File:Brasao nortelandia.jpg","","",0
"5106000","Nortelândia","MT","bandeira","nao_encontrado","File:Bandeira nortelandia.jpg","","",0
"5106174","Nova Nazaré","MT","brasao","nao_encontrado","","","",0
"5106174","Nova Nazaré","MT","bandeira","nao_encontrado","","","",0
"5106190","Nova Santa Helena","MT","brasao","nao_encontrado","","","",0
"5106190","Nova Santa Helena","MT","bandeira","nao_encontrado","","","",0
"5106208","Nova Brasilândia","MT","brasao","nao_encontrado","","","",0
"5106208","Nova Brasilândia","MT","bandeira","nao_encontrado","","","",0
"5106240","Nova Ubiratã","MT","brasao","nao_encontrado","","","",0
"5106273","Novo Horizonte do Norte","MT","bandeira","nao_encontrado","","","",0
"5106315","Novo Santo Antônio","MT","brasao","nao_encontrado","","","",0
"5106315","Novo Santo Antônio","MT","bandeira","nao_encontrado","","","",0
"5106455","Planalto da Serra","MT","brasao","nao_encontrado","","","",0
"5106455","Planalto da Serra","MT","bandeira","nao_encontrado","","","",0
"5106505","Poconé","MT","brasao","nao_encontrado","File:Brasão Poconé.jpg","","",0
"5106653","Pontal do Araguaia","MT","brasao","nao_encontrado","","","",0
"5106802","Porto dos Gaúchos","MT","brasao","nao_encontrado","","","",0
"5106802","Porto dos Gaúchos","MT","bandeira","nao_encontrado","","","",0
"5107065","Querência","MT","brasao","nao_encontrado","","","",0
"5107065","Querência","MT","bandeira","nao_encontrado","","","",0
"5107198","Ribeirãozinho","MT","brasao","nao_encontrado","","","",0
"5107206","Rio Branco","MT","brasao","nao_encontrado","File:Bandeira de Rio Branco - MT","","",0
"5107206","Rio Branco","MT","bandeira","nao_encontrado","File:Bandeira de Rio Branco - MT","","",0
"5107248","Santa Carmem","MT","brasao","nao_encontrado","","","",0
"5107263","Santo Afonso","MT","brasao","nao_encontrado","","","",0
"5107263","Santo Afonso","MT","bandeira","nao_encontrado","","","",0
"5107354","São José do Xingu","MT","brasao","nao_encontrado","","","",0
"5107354","São José do Xingu","MT","bandeira","nao_encontrado","","","",0
"5107404","São Pedro da Cipa","MT","brasao","nao_encontrado","","","",0
"5107743","Santa Cruz do Xingu","MT","brasao","nao_encontrado","","","",0
"5107743","Santa Cruz do Xingu","MT","bandeira","nao_encontrado","","","",0
"5107750","Salto do Céu","MT","brasao","nao_encontrado","","","",0
"5107750","Salto do Céu","MT","bandeira","nao_encontrado","","","",0
"5107776","Santa Terezinha","MT","brasao","nao_encontrado","","","",0
"5107776","Santa Terezinha","MT","bandeira","nao_encontrado","","","",0
"5107859","São Félix do Araguaia","MT","brasao","nao_encontrado","","","",0
"5107859","São Félix do Araguaia","MT","bandeira","nao_encontrado","","","",0
"5107883","Serra Nova Dourada","MT","brasao","nao_encontrado","","","",0
"5107883","Serra Nova Dourada","MT","bandeira","nao_encontrado","","","",0
"5107941","Tabaporã","MT","brasao","nao_encontrado","","","",0
"5107941","Tabaporã","MT","bandeira","nao_encontrado","","","",0
"5108055","Terra Nova do Norte","MT","brasao","nao_encontrado","","","",0
"5108055","Terra Nova do Norte","MT","bandeira","nao_encontrado","","","",0
"5108105","Tesouro","MT","bandeira","nao_encontrado","","","",0
"5108204","Torixoréu","MT","brasao","nao_encontrado","","","",0
"5108204","Torixoréu","MT","bandeira","nao_encontrado","","","",0
"5108303","União do Sul","MT","brasao","nao_encontrado","","","",0
"5108303","União do Sul","MT","bandeira","nao_encontrado","","","",0
"5108501","Vera","MT","bandeira","nao_encontrado","","","",0
"5108600","Vila Rica","MT","bandeira","nao_encontrado","","","",0
"5108808","Nova Guarita","MT","brasao","nao_encontrado","","","",0
"5108808","Nova Guarita","MT","bandeira","nao_encontrado","","","",0
"5108857","Nova Marilândia","MT","brasao","nao_encontrado","","","",0
"5108857","Nova Marilândia","MT","bandeira","nao_encontrado","","","",0
"5108907","Nova Maringá","MT","brasao","nao_encontrado","","","",0
"5108907","Nova Maringá","MT","bandeira","nao_encontrado","","","",0
"5200506","Aloândia","GO","brasao","nao_encontrado","","","",0
"5200902","Amorinópolis","GO","brasao","nao_encontrado","","","",0
"5201504","Aporé","GO","brasao","nao_encontrado","","","",0
"5201702","Aragarças","GO","brasao","nao_encontrado","","","",0
"5203401","Bom Jardim de Goiás","GO","brasao","nao_encontrado","","","",0
"5203906","Buriti Alegre","GO","brasao","nao_encontrado","","","",0
"5204102","Cachoeira Alta","GO","brasao","nao_encontrado","","","",0
"5204250","Cachoeira Dourada","GO","brasao","nao_encontrado","","","",0
"5204300","Caçu","GO","brasao","nao_encontrado","","","",0
"5204854","Campo Limpo de Goiás","GO","brasao","nao_encontrado","","","",0
"5205406","Ceres","GO","brasao","nao_encontrado","","","",0
"5205471","Chapadão do Céu","GO","brasao","nao_encontrado","","","",0
"5206503","Cromínia","GO","brasao","nao_encontrado","","","",0
"5206602","Cumari","GO","brasao","nao_encontrado","","","",0
"5207253","Doverlândia","GO","bandeira","rejeitado","File:Bandeira municipio doverlandia-go.svg","https://commons.wikimedia.org/wiki/File:Bandeira_municipio_doverlandia-go.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"5207402","Edéia","GO","brasao","nao_encontrado","","","",0
"5207907","Flores de Goiás","GO","brasao","nao_encontrado","","","",0
"5209200","Guapó","GO","brasao","nao_encontrado","","","",0
"5209291","Guaraíta","GO","brasao","nao_encontrado","","","",0
"5209457","Guarinos","GO","brasao","nao_encontrado","","","",0
"5209804","Hidrolina","GO","brasao","nao_encontrado","","","",0
"5209937","Inaciolândia","GO","brasao","nao_encontrado","","","",0
"5210604","Itaguaru","GO","brasao","nao_encontrado","","","",0
"5210901","Itapaci","GO","brasao","nao_encontrado","","","",0
"5211404","Itauçu","GO","brasao","nao_encontrado","","","",0
"5212105","Joviânia","GO","brasao","nao_encontrado","","","",0
"5212105","Joviânia","GO","bandeira","nao_encontrado","","","",0
"5212204","Jussara","GO","brasao","nao_encontrado","","","",0
"5212600","Mairipotaba","GO","brasao","nao_encontrado","","","",0
"5213509","Monte Alegre de Goiás","GO","brasao","nao_encontrado","","","",0
"5213772","Montividiu do Norte","GO","brasao","nao_encontrado","","","",0
"5213855","Morro Agudo de Goiás","GO","brasao","nao_encontrado","","","",0
"5213905","Mossâmedes","GO","brasao","nao_encontrado","","","",0
"5214051","Mundo Novo","GO","brasao","nao_encontrado","","","",0
"5214101","Mutunópolis","GO","brasao","nao_encontrado","","","",0
"5214804","Nova Aurora","GO","brasao","nao_encontrado","","","",0
"5214879","Nova Iguaçu de Goiás","GO","brasao","nao_encontrado","","","",0
"5215256","Novo Planalto","GO","brasao","nao_encontrado","","","",0
"5215405","Ouro Verde de Goiás","GO","brasao","nao_encontrado","","","",0
"5215504","Ouvidor","GO","brasao","nao_encontrado","","","",0
"5215652","Palestina de Goiás","GO","brasao","nao_encontrado","","","",0
"5216007","Panamá","GO","brasao","nao_encontrado","","","",0
"5216403","Paraúna","GO","brasao","nao_encontrado","","","",0
"5216452","Perolândia","GO","brasao","nao_encontrado","","","",0
"5217401","Pires do Rio","GO","brasao","nao_encontrado","","","",0
"5219100","Santa Bárbara de Goiás","GO","brasao","nao_encontrado","","","",0
"5219407","Santa Rita do Araguaia","GO","brasao","nao_encontrado","","","",0
"5219738","Santo Antônio de Goiás","GO","brasao","nao_encontrado","","","",0
"5219753","Santo Antônio do Descoberto","GO","brasao","nao_encontrado","","","",0
"5219753","Santo Antônio do Descoberto","GO","bandeira","nao_encontrado","","","",0
"5220264","São Miguel do Passa Quatro","GO","brasao","nao_encontrado","","","",0
"5221304","Três Ranchos","GO","brasao","nao_encontrado","","","",0
"5222005","Vianópolis","GO","brasao","nao_encontrado","","","",0
